Qwen2.5-32B,0.25263157894736843
Phi-3-medium-4k-instruct,0.22105263157894736
Yi-1.5-34B-Chat,0.08421052631578947
lambda-qwen2.5-32b-dpo-test,0.4421052631578947
qwen-carpmuscle-v0.1,0.14736842105263157
franqwenstein-35b,0.25263157894736843
Chocolatine-14B-Instruct-DPO-v1.2,0.22105263157894736
